emp_no,first_name,last_name,title,from_date,salary,rnum
230801,Giao,Engberts,Senior Staff,1995-10-23,102623,1
230808,Roded,Piveteau,Senior Engineer,1988-07-23,40000,1
230813,Tesuya,Shumilov,Senior Staff,1993-03-16,78602,1
230822,Saeko,Rebaine,Staff,1996-01-09,77674,1
230848,Michaela,Oxenboll,Senior Engineer,1986-02-06,47836,1
230859,Jaques,Cichocki,Senior Engineer,1985-10-07,40000,1
230862,Kazuyasu,Rouquie,Senior Engineer,1996-11-20,40000,1
230868,Zengping,Poulakidas,Senior Staff,1987-09-24,63320,1
230871,Rildo,Rabejac,Senior Staff,1993-09-21,40000,1
230875,Keiichiro,Kushner,Senior Staff,1994-01-29,40000,1
230882,Geoffrey,Pezzoli,Senior Engineer,2000-06-11,66771,1
230883,Pradeep,Kawashima,Senior Staff,1988-10-20,44783,1
230885,Gila,Zhiwei,Senior Engineer,1995-07-02,50920,1
230889,Manu,Marquardt,Engineer,1999-08-20,43371,1
230895,Godehard,Parhami,Senior Engineer,2002-03-02,68058,1
230906,Qunsheng,Marchegay,Senior Staff,1993-09-09,50033,1
230916,Lena,Bale,Senior Staff,1997-10-30,40618,1
230928,Tesuya,Schlumberger,Senior Engineer,1994-09-09,41625,1
230931,Petter,Hoppenstand,Engineer,1997-03-05,42766,1
230939,Peternela,Matzen,Senior Staff,1994-01-04,55651,1
230946,Tamiya,Taubenfeld,Senior Staff,1996-05-18,49028,1
230948,Emdad,Peac,Senior Engineer,1992-05-12,41420,1
230956,Moheb,Ranft,Senior Engineer,1992-03-12,40000,1
230958,Krisda,Bade,Senior Engineer,1992-12-08,40000,1
230970,Alper,Lammel,Senior Engineer,1997-06-19,40000,1
230975,DeForest,Keohane,Senior Engineer,1998-01-07,45059,1
230976,Chuanyi,Serot,Senior Staff,1992-08-20,54612,1
230984,Odinaldo,Itzigehl,Senior Engineer,1985-10-31,40000,1
230985,Hatsukazu,Taubman,Senior Engineer,1995-09-27,40000,1
231003,Hidde,Stamatiou,Staff,1987-12-04,65531,1
231005,Muzhong,Murthy,Senior Staff,1998-08-04,54316,1
231006,Gill,Delgrossi,Senior Staff,1993-12-13,40000,1
231016,Hitofumi,Valette,Senior Engineer,1995-01-08,57949,1
231023,Toshimo,Madeira,Senior Engineer,1985-07-07,40000,1
231034,Xiaobin,Coors,Staff,1996-08-27,67819,1
231036,Hyuncheol,Soloway,Senior Staff,1997-08-08,53719,1
231044,Stevo,Merey,Senior Engineer,1991-08-06,57238,1
231057,Ziyad,Bhattacharjee,Senior Staff,1990-11-12,73245,1
231062,Kwee,Godskesen,Staff,1998-01-12,40000,1
231073,Yechiam,Rattan,Senior Staff,1994-06-06,50821,1
231096,Debaprosad,Tyugu,Senior Staff,1993-03-10,69454,1
231109,Adamantios,Vickson,Assistant Engineer,1993-01-28,44965,1
231110,Kiyomitsu,Sidou,Senior Staff,2000-09-25,40000,1
231111,Shirish,Rosiles,Senior Engineer,1993-07-21,53108,1
231122,Jeane,Baik,Senior Engineer,1986-11-01,47604,1
231132,Arunas,Hofstetter,Senior Staff,1985-11-16,40000,1
231144,Pradeep,Simmen,Senior Staff,1992-04-24,40000,1
231151,Jessie,Varman,Senior Staff,1996-11-05,44239,1
231163,Emran,Dechter,Senior Staff,1995-02-01,76706,1
231178,Gennady,Highland,Senior Staff,1991-09-27,58681,1
231194,Tonny,Burnard,Senior Engineer,1999-04-29,40000,1
231201,Chirstian,Dratva,Senior Engineer,1988-07-24,70940,1
231202,Nobuyoshi,Fioravanti,Senior Engineer,1992-07-05,40000,1
231207,Peternela,Lakshmanan,Technique Leader,1987-08-27,40000,1
231236,Guadalupe,Iisaka,Senior Engineer,1994-12-04,40000,1
231238,Sarita,Tsukuda,Senior Engineer,1992-02-06,40000,1
231243,Abdelghani,Birta,Senior Staff,1988-11-14,40000,1
231261,Rosalie,Koyama,Engineer,1988-02-15,40977,1
231270,Gritta,Rassart,Senior Staff,1999-03-24,40000,1
231276,Jayesh,Butner,Senior Staff,1985-05-21,69107,1
231278,LiMin,Papadias,Senior Engineer,1995-02-19,56063,1
231279,Giap,Muntz,Senior Staff,1994-06-01,67446,1
231280,Weidon,Verhoeff,Technique Leader,1999-06-11,40000,1
231294,Sven,Brender,Senior Staff,1995-11-16,40000,1
231307,Thanasis,Claffy,Staff,1997-05-15,55131,1
231315,Subir,Farrar,Senior Engineer,1994-08-19,46924,1
231316,Zhilian,Soloway,Engineer,1996-09-03,40000,1
231333,Kinh,Stroustrup,Senior Staff,1993-01-28,40000,1
231338,Ennio,Straney,Engineer,1999-02-09,40000,1
231339,Bogdan,Skrikant,Senior Engineer,1998-06-20,48902,1
231341,Kazuhide,Keirsey,Staff,1997-05-18,45405,1
231347,Kiam,Thimonier,Senior Engineer,1994-09-09,40000,1
231367,Shawna,Lubachevsky,Senior Staff,1993-05-15,57232,1
231372,Khatoun,Koblick,Staff,1997-08-20,48855,1
231375,Jungsoon,Kushnir,Senior Staff,1995-03-16,40000,1
231391,Nevio,Atchley,Engineer,1999-05-12,47712,1
231396,Yoshinari,Cannata,Engineer,1998-11-15,60006,1
231401,Fumino,Biran,Senior Engineer,1996-01-18,40000,1
231409,Maya,Thorensen,Senior Engineer,1994-02-16,53770,1
231410,Persi,Sidou,Senior Staff,1999-04-09,62412,1
231425,Danai,DuCasse,Senior Engineer,1991-05-11,40000,1
231430,Quingbo,Kusakabe,Senior Staff,1995-02-04,80378,1
231431,Anestis,Merle,Senior Staff,1988-02-13,40000,1
231440,Mariangiola,Lores,Senior Engineer,1993-08-20,69411,1
231461,Aiichiro,Sidje,Engineer,1995-03-04,40000,1
231469,Juyoung,Denos,Senior Engineer,1987-12-23,40000,1
231471,Saeko,Chinin,Senior Engineer,1988-01-11,48033,1
231477,Larisa,Krohm,Senior Staff,1996-12-29,48678,1
231478,Sumant,Suppi,Engineer,1986-10-18,43754,1
231486,Yefim,Cmelik,Senior Engineer,1985-12-26,55079,1
231499,Inderjeet,Perly,Staff,1995-01-23,48696,1
231515,Boutros,Collette,Engineer,1993-05-01,66073,1
231521,Kiam,Koshino,Senior Engineer,1994-03-30,40000,1
231536,Jouni,Wrigley,Senior Staff,1997-10-16,40240,1
231553,Oksana,Simkin,Senior Engineer,1985-11-20,48322,1
231557,Janche,Griswold,Senior Engineer,1993-04-26,40000,1
231563,Khosrow,Rijckaert,Staff,1999-01-30,54532,1
231564,Vasilii,Nanard,Senior Staff,1994-08-05,45322,1
231570,Dietrich,Vecchi,Staff,1999-01-24,56007,1
231571,Lena,Broomell,Senior Staff,1995-08-01,68233,1
231586,Teunis,Standera,Senior Staff,1996-04-09,71623,1
231602,Leaf,Azumi,Senior Engineer,1991-01-18,40000,1
231610,Shakhar,Mattern,Senior Staff,1985-05-14,66936,1
231635,Billie,Kalafatis,Technique Leader,1985-03-21,40000,1
231665,Gita,Cullers,Senior Engineer,1994-04-04,40000,1
231672,Hironobu,Erdi,Senior Engineer,2000-10-23,70062,1
231683,Gil,Diderrich,Senior Engineer,1986-07-13,49715,1
231702,Sahrah,Vieri,Senior Staff,2002-03-25,56117,1
231705,Fusako,Feldhoffer,Senior Engineer,1994-03-27,55200,1
231706,Achilleas,Pettey,Senior Staff,1994-04-03,57246,1
231717,Bedir,Puoti,Engineer,1994-07-12,40000,1
231726,Monique,Haraldson,Senior Engineer,1998-06-05,40000,1
231736,Sverrir,Peternell,Technique Leader,1986-05-19,40000,1
231746,Jaber,Gist,Staff,1997-09-12,40000,1
231756,Ronnie,Barreiro,Engineer,1998-09-19,40000,1
231760,Karsten,Auyong,Senior Staff,1993-08-13,53218,1
231761,Jolita,Taubenfeld,Senior Engineer,1996-08-07,40000,1
231779,Teunis,Stiles,Senior Engineer,1999-06-24,58302,1
231794,Eran,Wuwongse,Staff,1994-04-08,71867,1
231811,Turgut,Lorcy,Engineer,1985-02-21,49481,1
231815,Marjo,Reinhart,Senior Engineer,1991-09-06,59306,1
231818,Gretta,Hartvigsen,Technique Leader,1996-08-23,60042,1
231835,Chaoyi,Peyn,Engineer,1985-11-07,40000,1
231838,Kazuhiko,Strandh,Engineer,1994-07-06,59285,1
231858,Geoffry,Baez,Senior Staff,1988-06-07,62183,1
231874,Murthy,Peroz,Senior Staff,2001-01-30,50943,1
231876,Abdelkader,Akazan,Senior Staff,2000-02-14,40000,1
231879,Kyoichi,Acton,Senior Engineer,1996-06-10,61900,1
231883,Srinidhi,Heering,Senior Staff,2002-01-24,57391,1
231887,Yongmin,Petereit,Senior Staff,1991-01-18,88339,1
231891,Yagil,Ranka,Senior Staff,1993-05-28,74026,1
231895,Shiv,Hmelo,Senior Engineer,2001-09-09,40000,1
231905,Hugo,Comellas,Senior Engineer,2001-10-10,55530,1
231917,Yuriy,Farrel,Engineer,1999-11-24,50785,1
231918,Ger,Naumovich,Senior Engineer,1991-10-10,62273,1
231919,Sanjit,Lamma,Senior Engineer,1993-05-12,45267,1
231922,Mohammad,Minakawa,Senior Engineer,1993-07-29,50165,1
231935,Duri,Perry,Senior Engineer,1988-01-20,40000,1
231952,Carrsten,Docker,Senior Engineer,1988-10-29,52909,1
231956,Spyrose,Birjandi,Senior Staff,1993-11-09,54080,1
231959,Adib,Hatcliff,Senior Staff,2001-05-06,66327,1
231968,Elrique,Mapelli,Senior Engineer,1994-06-18,50942,1
231978,Somnath,Plesums,Senior Staff,1993-09-30,40000,1
231994,Hideyuki,Hagimont,Senior Engineer,1993-01-07,61575,1
232030,Kish,Waleschkowski,Senior Engineer,1993-07-29,40000,1
232031,Zvonko,Alpay,Senior Engineer,1995-02-21,58388,1
232037,Chaoyi,Guenter,Assistant Engineer,1988-08-03,57769,1
232038,Ennio,Bach,Senior Engineer,1991-12-02,40000,1
232040,Vasiliy,Hoogerwoord,Senior Engineer,1992-08-01,52564,1
232048,Mabhin,Kandlur,Senior Engineer,1993-04-23,47037,1
232053,Izaskun,Mundy,Senior Engineer,1994-02-20,40000,1
232058,Shigeichiro,Pehl,Senior Engineer,1996-05-10,40000,1
232067,Abdelwaheb,Rosay,Engineer,1994-03-10,55385,1
232078,Susuma,Beerel,Staff,1991-10-09,88945,1
232090,Szabolcs,Gustavson,Senior Engineer,1991-07-21,58205,1
232107,Boutros,Baby,Senior Engineer,2001-04-05,47895,1
232126,Mohd,Anandan,Senior Staff,1991-01-16,40000,1
232127,Jamaludin,Hanabata,Engineer,1997-02-04,67237,1
232142,Valter,Merli,Senior Engineer,2001-02-28,40000,1
232147,Manu,Kaiser,Engineer,1988-02-29,40000,1
232154,Kerhong,Steinauer,Senior Staff,1994-06-27,67022,1
232156,Rafail,Cherinka,Staff,1986-04-29,40000,1
232184,Persi,Weiland,Technique Leader,1988-12-03,40000,1
232201,Weicheng,Baig,Senior Staff,1996-03-12,81443,1
232203,Shaowei,Pollock,Technique Leader,1985-04-28,40000,1
232204,Mamdouh,Zastre,Staff,1997-11-04,65338,1
232211,Demos,Nishimukai,Engineer,1994-12-21,83003,1
232220,Zengping,Hettesheimer,Senior Engineer,1995-11-19,73191,1
232229,Fox,Noriega,Engineer,1997-06-20,74823,1
232230,Gay,Steinauer,Senior Staff,2000-03-16,40000,1
232238,Piyawadee,Fiutem,Engineer,1987-10-31,40000,1
232243,Manton,Encarnacion,Senior Staff,1998-10-25,49879,1
232269,Kamran,Szmurlo,Engineer,1999-01-05,63667,1
232289,Fun,Farrag,Senior Engineer,2002-01-27,66678,1
232294,Arie,Klerer,Senior Engineer,1992-05-24,40000,1
232297,Ghassan,Borstler,Senior Engineer,2001-07-14,40000,1
232298,Bader,Tempesti,Technique Leader,1988-03-02,40000,1
232328,Uinam,Stanger,Senior Engineer,1987-02-15,40000,1
232332,Thodoros,Msuda,Staff,1993-01-23,58568,1
232335,Fay,Boguraev,Senior Staff,1998-07-24,40193,1
232338,Genta,Mahnke,Senior Staff,2000-03-07,54601,1
232348,Thanasis,Bernick,Senior Staff,1995-10-06,51093,1
232357,Doowon,Biros,Staff,1996-08-26,51755,1
232382,Shir,Landherr,Staff,1995-10-19,69964,1
232384,Selwyn,Niizuma,Engineer,2000-01-26,40000,1
232389,Marit,Kumaresan,Engineer,1998-11-14,68963,1
232416,Tokuyasu,Binkley,Senior Engineer,2002-04-29,59754,1
232423,Szabolcs,Baezner,Senior Engineer,1994-01-16,40000,1
232436,Morrie,Stemann,Senior Staff,1991-07-15,68841,1
232437,Kasturi,Douceur,Senior Staff,1995-12-12,65943,1
232438,Demos,Polupanov,Staff,1999-09-12,60527,1
232446,Chirstian,Siepmann,Senior Staff,1997-08-28,44586,1
232466,Weidon,Perri,Technique Leader,1986-03-24,52637,1
232485,Margo,Denti,Senior Engineer,1997-04-03,40000,1
232521,Roddy,Argence,Technique Leader,1987-11-01,42368,1
232524,Tianruo,Famili,Senior Staff,1987-12-15,40000,1
232526,Stepehn,Bernick,Senior Staff,1997-03-02,57551,1
232528,Satyanarayana,Ramsay,Senior Engineer,1995-07-16,54703,1
232543,Moni,Masada,Senior Staff,1987-10-27,45656,1
232545,Mani,Vanwelkenhuysen,Engineer,1999-04-02,46111,1
232546,Utpal,Ratzlaff,Staff,1996-01-23,40000,1
232559,Ramya,Vernadat,Senior Staff,1992-08-11,54630,1
232564,Vishu,Trachtenberg,Senior Engineer,1995-10-27,83949,1
232569,Boalin,Benzaken,Senior Staff,1986-08-18,67267,1
232596,Zvonko,Percebois,Senior Engineer,1994-09-08,44838,1
232597,Weiye,Butner,Senior Staff,2000-07-06,40000,1
232599,Haldon,Kropf,Senior Staff,1992-05-10,92502,1
232613,Uwe,Butner,Senior Engineer,1999-10-23,40000,1
232623,Guther,Linares,Senior Engineer,1994-12-04,40000,1
232626,Behnaam,Codenie,Senior Staff,1994-12-22,40000,1
232632,Brewster,Radhakrishnan,Senior Engineer,1985-08-29,47322,1
232635,Yefim,Pell,Senior Engineer,1987-11-10,40000,1
232636,Duro,Peha,Senior Staff,1991-06-18,60518,1
232677,Arvind,Orlowski,Senior Staff,1993-03-05,40000,1
232679,Lijie,Baca,Senior Staff,1994-05-20,40000,1
232684,Hyuckchul,Hockney,Senior Engineer,1993-08-31,46353,1
232690,Mikhail,Ranon,Staff,1990-01-08,92318,1
232691,Rutger,Brookner,Technique Leader,1987-03-02,51785,1
232711,Palash,Vitiello,Senior Staff,1995-03-12,40480,1
232716,Manu,Bruckman,Staff,1999-12-12,66737,1
232722,Mitchel,Srimani,Staff,1999-10-30,55443,1
232727,Sastry,Jonsson,Senior Engineer,1994-05-01,64543,1
232750,Fumitaka,Majewski,Senior Staff,1987-04-12,50390,1
232753,Tadanori,Sudbeck,Senior Staff,1994-07-29,100993,1
232758,Jeong,Kisuki,Senior Engineer,1993-02-22,65212,1
232767,Guenter,Pollacia,Engineer,1999-04-30,59863,1
232801,Krassimir,Legleitner,Staff,1994-11-11,96995,1
232802,Branimir,Riesenhuber,Technique Leader,1993-04-10,47113,1
232806,Owen,Demizu,Senior Engineer,1996-01-03,40000,1
232811,Jinxi,Shanbhogue,Engineer,1997-06-24,67034,1
232813,Chandrasekaran,Breugel,Senior Engineer,1992-11-29,40000,1
232817,Gio,Garigliano,Senior Staff,1997-05-05,40000,1
232818,Sreenivas,Peck,Engineer,1994-09-15,40000,1
232834,Chinhyun,Poehlman,Senior Engineer,1994-11-01,40000,1
232856,Filipp,Gulik,Engineer,1985-06-26,73126,1
232857,Ebbe,Swiss,Senior Staff,1992-12-03,76574,1
232860,Mansur,Marrakchi,Senior Engineer,1991-05-28,42378,1
232878,Xinyu,Peroz,Senior Staff,2001-08-04,40845,1
232880,Uli,Reutenauer,Senior Staff,1997-04-21,40000,1
232881,Youjian,Emmerich,Senior Engineer,1985-09-30,44081,1
232882,Zhigen,Pepe,Senior Staff,1986-10-12,82153,1
232893,Arif,Leonhardt,Senior Engineer,1995-06-19,40000,1
232907,Bernd,Christ,Senior Staff,1991-12-06,47728,1
232911,Marin,Borstler,Senior Engineer,1997-01-11,47135,1
232933,Keung,Solovay,Senior Staff,1987-12-23,60920,1
232947,Noritoshi,Meriste,Senior Staff,1994-12-02,58343,1
232951,Jianhua,Weedon,Senior Staff,1986-02-13,67248,1
232968,Duri,Genther,Engineer,1985-02-09,47505,1
233010,Nirmal,Khamsi,Senior Engineer,1997-02-07,43088,1
233012,Yuchang,Reistad,Senior Engineer,1991-11-27,40000,1
233022,Adam,Bisiani,Senior Engineer,1988-05-28,65738,1
233030,Abdulah,Businaro,Senior Staff,1993-10-27,53542,1
233040,Terresa,Weedon,Senior Engineer,1998-01-12,45366,1
233071,LiMin,Crouzet,Engineer,1999-02-17,47283,1
233077,JoAnna,Georgatos,Senior Staff,1990-03-31,58508,1
233079,Genta,Stranks,Senior Staff,2001-01-11,40000,1
233080,Marsha,Frezza,Senior Engineer,1992-01-31,64438,1
233115,Felicidad,Middleton,Senior Engineer,1987-01-22,56383,1
233118,Fusako,Otillio,Senior Engineer,1994-01-22,40000,1
233121,Lucian,Norsworthy,Senior Engineer,1996-09-20,40000,1
233126,Geoff,Kranzdorf,Senior Engineer,2001-08-23,40000,1
233147,Yishai,Teitelbaum,Senior Engineer,1998-10-16,44153,1
233155,Xinan,Brookner,Senior Engineer,1996-03-04,40575,1
233165,Mohan,Crooks,Senior Engineer,1996-07-13,40000,1
233187,Lunjin,Czaja,Senior Staff,1987-12-27,58358,1
233194,Masaki,Taneja,Engineer,1994-04-17,41489,1
233196,Masoud,Bottner,Staff,1993-08-30,58340,1
233212,Kazuhiro,Yurov,Senior Staff,1999-05-16,43816,1
233222,Kwangjo,Bugrara,Staff,1985-08-31,72344,1
233244,Sibyl,Baik,Engineer,1995-12-09,40000,1
233250,Jayson,Hoogerwoord,Senior Staff,2001-02-10,96162,1
233253,Kyoichi,Merli,Senior Engineer,1994-11-21,45847,1
233257,Mikhail,Waeselynck,Senior Staff,1985-03-29,86522,1
233272,Trygve,Teitelbaum,Senior Engineer,1989-09-25,40000,1
233278,Berto,Eiron,Senior Engineer,1996-06-07,44669,1
233314,Karoline,Luby,Senior Engineer,1995-09-22,40000,1
233330,Shuji,Spelt,Senior Staff,1996-09-06,51730,1
233335,Vitaly,Madeira,Senior Staff,1993-06-18,40000,1
233341,Serge,Lienhardt,Senior Staff,1993-11-13,40000,1
233346,Serenella,Oehlmann,Assistant Engineer,1999-09-16,40000,1
233366,Sajjad,Kieras,Senior Staff,1992-05-15,53138,1
233375,Chrisa,Comte,Technique Leader,1987-01-27,46125,1
233385,Georgi,Kulisch,Senior Engineer,2001-05-07,40000,1
233388,Aluzio,Wendorf,Senior Staff,1995-09-24,50032,1
233400,Vatsa,Rothenberg,Technique Leader,1986-07-06,53951,1
233429,Marjo,Kranzdorf,Senior Engineer,1997-02-26,50139,1
233431,Jingling,Flowers,Senior Staff,1995-11-10,49460,1
233434,Vivian,Kinley,Senior Engineer,1998-12-08,40000,1
233451,Tommaso,Murrill,Senior Engineer,2001-08-22,43964,1
233455,Adin,Rousseau,Engineer,1988-08-11,40000,1
233464,Hsiangchu,Bach,Senior Engineer,1994-07-14,50229,1
233465,Hongzue,Birke,Senior Engineer,1995-11-07,55007,1
233481,Nectarios,Talmon,Senior Engineer,1992-04-12,40000,1
233484,Fatemeh,Segond,Senior Engineer,1986-03-25,42601,1
233489,Chaosheng,Kopetz,Staff,1999-11-18,41656,1
233494,Basem,Chartres,Senior Engineer,1991-05-27,40000,1
233498,Snehasis,Eterovic,Senior Engineer,1997-07-09,40000,1
233520,Magdalena,Ghazalie,Senior Staff,1995-11-23,82880,1
233523,Shaowen,Lorcy,Senior Staff,1990-03-11,80750,1
233526,Yuchang,Comyn,Senior Engineer,1998-09-08,40000,1
233527,Chenye,Woycyznski,Senior Staff,1996-05-11,49965,1
233531,Along,Cullers,Engineer,1996-05-21,40000,1
233538,Sasan,Delgrossi,Senior Engineer,1996-02-18,44152,1
233539,Sumant,Rossi,Staff,1998-02-07,52167,1
233541,Amalendu,Ecklund,Engineer,1987-04-10,64502,1
233547,Masali,Dichev,Senior Staff,1993-02-02,97112,1
233557,Boutros,Benveniste,Senior Engineer,1997-02-16,40000,1
233588,Gill,Genin,Senior Staff,1997-02-12,89133,1
233591,Fox,Lunn,Senior Engineer,1997-02-22,44924,1
233602,Ulf,Aloia,Senior Staff,1991-04-30,59483,1
233610,Mabo,Litzler,Senior Staff,1987-08-08,80097,1
233613,Nigel,Masand,Staff,1997-04-16,69544,1
233647,Salvador,Thummel,Senior Engineer,2001-08-28,84780,1
233649,Fumiya,Gustavson,Senior Staff,2000-01-14,40000,1
233659,Chenye,Swick,Senior Engineer,1992-07-16,47483,1
233681,Adam,Fontet,Senior Engineer,1993-06-13,40000,1
233687,Faiza,Veldwijk,Senior Engineer,1985-06-03,40000,1
233701,Shen,Nollmann,Senior Staff,1994-09-28,76431,1
233738,Candida,Mayerwieser,Senior Engineer,1991-06-15,60623,1
233745,Brendon,Schapire,Engineer,1997-10-29,40000,1
233749,Charlene,Beausoleil,Senior Engineer,1986-08-17,69033,1
233750,Satosi,Sadowski,Engineer,1996-08-31,40000,1
233770,Moheb,Huxford,Senior Engineer,1997-12-14,52489,1
233771,Sumant,Rathonyi,Staff,1997-06-06,40000,1
233783,Tse,Orlowska,Senior Engineer,1998-08-20,40000,1
233791,Hideyuki,Zhiwei,Senior Staff,1990-06-19,53647,1
233810,Stevo,Peltason,Senior Engineer,1988-08-16,45531,1
233820,Charmane,Pettis,Senior Engineer,1988-08-03,49934,1
233822,Nathan,Mitchem,Senior Staff,1998-07-25,40000,1
233828,Sariel,Vecchi,Senior Staff,1992-03-02,66540,1
233834,Guiseppe,Mayerwieser,Senior Engineer,1994-02-11,49856,1
233837,Filipp,Luef,Senior Engineer,1993-05-06,40000,1
233858,Irena,Nivat,Senior Engineer,1995-07-06,51854,1
233892,Tiina,Siochi,Engineer,1997-09-01,44266,1
233934,Nimmagadda,Hanabata,Technique Leader,1992-01-08,53473,1
233940,Visit,Khalil,Senior Engineer,1986-06-24,40000,1
233943,Seongbae,Theuretzbacher,Senior Engineer,1999-07-23,57358,1
233951,Anestis,Hiraishi,Senior Staff,1991-11-14,59715,1
233958,Toney,Magliocco,Senior Engineer,1986-07-31,59930,1
233964,Luise,Merle,Senior Engineer,2000-12-01,52071,1
233981,Angel,Francisci,Senior Engineer,1991-11-05,52266,1
234004,Neelam,Marrevee,Senior Staff,1993-01-28,53459,1
234007,Babette,Oskamp,Senior Engineer,1996-02-21,40498,1
234014,Yuqun,Schoegge,Senior Staff,1994-08-03,58796,1
234015,Uwe,Hiltgen,Senior Staff,2001-12-05,47278,1
234016,Katsuo,Sewelson,Senior Engineer,1990-08-10,67854,1
234024,Yuqun,Ventosa,Senior Staff,1997-12-17,63876,1
234025,Uta,Boyle,Senior Staff,2000-01-18,40000,1
234031,Xudong,Hitomi,Senior Staff,1994-05-11,70814,1
234045,Gift,Zschoche,Staff,1999-09-04,56001,1
234054,Janche,Cronan,Senior Staff,1988-12-09,64043,1
234056,Udaiprakash,Perng,Staff,1995-06-30,75103,1
234066,Pranay,Haddadi,Staff,1999-04-13,42941,1
234084,Rance,Viele,Senior Staff,1998-02-22,62330,1
234092,Mabry,Rusmann,Senior Engineer,1990-06-23,41062,1
234094,Sastry,Steinauer,Senior Staff,1998-11-30,49892,1
234098,Saddek,Ulupinar,Senior Staff,1997-04-08,73194,1
234100,Bezalel,Melichar,Senior Staff,1996-03-02,56423,1
234120,Heekeun,Ghazalie,Senior Engineer,2001-01-14,60206,1
234131,Arumugam,Ranka,Senior Engineer,1987-03-05,58062,1
234136,Leszek,Roison,Engineer,1995-10-11,47842,1
234151,Wayne,Ozeki,Senior Staff,1989-01-16,40000,1
234153,Remzi,Beerel,Senior Engineer,1994-09-22,40000,1
234157,Tsutomu,Codenie,Senior Staff,1995-02-15,51440,1
234166,Isamu,Birke,Senior Staff,1995-07-03,81432,1
234172,Make,Dulli,Senior Engineer,1998-11-21,51062,1
234193,Georgy,Bouloucos,Engineer,1992-12-04,70979,1
234207,Mingsen,Riexinger,Assistant Engineer,1992-08-01,40000,1
234214,Yunming,Matzen,Technique Leader,1987-09-24,40000,1
234230,Falguni,Waymire,Senior Engineer,1993-12-22,47220,1
234237,Falguni,Bugrara,Senior Engineer,2000-04-30,50725,1
234252,Eirik,Kavraki,Senior Staff,1996-08-29,87335,1
234265,Fei,Gils,Engineer,1992-12-20,66170,1
234281,Zito,Karnin,Technique Leader,1987-05-29,40000,1
234291,Gen,Schaaf,Senior Engineer,1997-09-21,49994,1
234300,Subhrajyoti,Beznosov,Senior Engineer,1998-10-31,55647,1
234302,Filipp,Encarnacion,Staff,1988-02-05,81215,1
234307,Shin,Zaumen,Engineer,1994-09-12,40000,1
234310,Bojan,Murtagh,Senior Staff,2000-10-15,68083,1
234311,Fusako,Haddadi,Senior Staff,1992-11-20,63461,1
234312,Zissis,Ruther,Senior Staff,1995-12-12,55167,1
234326,Munehiko,Sherertz,Engineer,1998-12-17,40000,1
234347,Tomoyuki,Muchinsky,Senior Engineer,1997-06-24,40000,1
234357,Heather,Maraist,Technique Leader,1997-03-20,51166,1
234358,Ioana,Ebeling,Senior Engineer,1999-11-29,47535,1
234374,Hairong,Shackell,Senior Staff,1996-06-15,66228,1
234397,Tsz,Oskamp,Senior Staff,2000-06-26,40000,1
234400,Martine,Zirintsis,Technique Leader,1985-10-03,62310,1
234403,Indrajit,Georgatos,Senior Engineer,1999-07-18,40000,1
234417,Arunas,Kusakari,Senior Engineer,1995-09-13,52178,1
234427,Vasilis,Rosaz,Senior Engineer,2000-01-15,58246,1
234434,Otmar,Strandh,Senior Engineer,1986-10-20,42302,1
234438,Sreekrishna,Schnelling,Senior Staff,1985-06-19,59939,1
234442,Marlo,Hutton,Senior Engineer,1995-08-25,46995,1
234452,Yifei,Schwabacher,Senior Staff,1992-08-25,53362,1
234457,Arto,Stranks,Senior Engineer,1992-02-24,52286,1
